testype	name1	name2	ceiling1	floor1	ceiling2	floor2	meandate1	meandate2	acc1	acc2	alienacc1	alienacc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1
self1	SF_randomA	SF_randomB					1987.39	1987.275	0.885	0.9	0.935	0.94	1.88016709537	1.86682414498	1.89351004576	-0.045	-0.04	-0.05
crossAB	Western_randomA	Mystery_randomB					1967.53	1981.17	0.895	0.835	0.55	0.505	0.104913490137	-0.0179123632591	0.227739343532	0.3375	0.33	0.345
crossBA	SF_randomB	SubjFantasy_randomA					1987.275	1983.555	0.9	0.84	0.74	0.625	0.540529120313	0.463499156444	0.617559084181	0.1875	0.215	0.16
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
crossBA	Western_randomB	Mystery_randomA					1967.605	1981.645	0.895	0.82	0.535	0.525	0.119893138465	0.0490289729435	0.190757303987	0.3275	0.295	0.36
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
crossAB	Historical-Not-SubjDetective_randomA	SubjDetective-Not-Historical_randomB					1985.69	1978.24	0.75	0.895	0.49	0.465	-0.0749125961482	-0.0184360492952	-0.131389143001	0.345	0.43	0.26
crossAB	Western_randomA	Novel_randomB					1967.53	1981.81	0.895	0.55	0.555	0.485	0.21986254906	0.258249300332	0.181475797788	0.2025	0.065	0.34
self1	Historical-Not-SubjDetective_randomA	Historical-Not-SubjDetective_randomB					1985.69	1985.475	0.75	0.815	0.855	0.845	1.02126260228	1.07418113439	0.968344070163	-0.0675	-0.03	-0.105
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossBA	Historical-Not-SubjDetective_randomB	SubjDetective-Not-Historical_randomA					1985.475	1978.265	0.815	0.92	0.48	0.485	-0.0759052558695	0.0168710222275	-0.168681533967	0.385	0.435	0.335
crossBA	Western_randomB	Novel_randomA					1967.605	1981.895	0.895	0.595	0.565	0.515	0.260884565111	0.272794987997	0.248974142225	0.205	0.08	0.33
self2	SubjDetective-Not-Historical_randomA	SubjDetective-Not-Historical_randomB					1978.265	1978.24	0.92	0.895	0.935	0.925	1.64821483341	1.61574902546	1.68068064137	-0.0225	-0.03	-0.015
self2	Novel_randomA	Novel_randomB					1981.895	1981.81	0.595	0.55	0.715	0.79	0.357723128542	0.187146815899	0.528299441185	-0.18	-0.24	-0.12
crossAB	Historical_randomA	Domestic_randomB					1985.69	1994.69	0.76	0.72	0.415	0.515	-0.165776875008	-0.108260168447	-0.223293581569	0.275	0.205	0.345
crossAB	Western_randomA	Psychological_randomB					1967.53	1996.46	0.895	0.73	0.51	0.5	-0.059527746133	-0.107923254134	-0.0111322381323	0.3075	0.23	0.385
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossBA	Historical_randomB	Domestic_randomA					1985.725	1994.725	0.765	0.715	0.49	0.49	-0.176730804622	-0.123012302273	-0.230449306972	0.25	0.225	0.275
crossBA	Western_randomB	Psychological_randomA					1967.605	1996.435	0.895	0.725	0.395	0.465	-0.114262068533	0.00391511788116	-0.232439254947	0.38	0.26	0.5
self2	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
self2	Psychological_randomA	Psychological_randomB					1996.435	1996.46	0.725	0.73	0.805	0.82	0.704504438063	0.638968936862	0.770039939265	-0.085	-0.09	-0.08
crossAB	Historical_randomA	Horror_randomB					1985.69	1989.3	0.76	0.905	0.46	0.485	-0.140178617907	-0.182483469737	-0.0978737660777	0.36	0.42	0.3
crossAB	Western_randomA	SubjHumor_randomB					1967.53	1924.1	0.895	0.945	0.43	0.435	-0.347813143612	-0.337418316057	-0.358207971168	0.4875	0.51	0.465
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossBA	Historical_randomB	Horror_randomA					1985.725	1991.42	0.765	0.85	0.515	0.49	0.0889980612587	0.117571682163	0.060424440354	0.305	0.36	0.25
crossBA	Western_randomB	SubjHumor_randomA					1967.605	1924.88	0.895	0.93	0.48	0.51	-0.200410176459	-0.120660170749	-0.280160182168	0.4175	0.42	0.415
self2	Horror_randomA	Horror_randomB					1991.42	1989.3	0.85	0.905	0.88	0.95	1.3477431493	1.39662576079	1.29886053782	-0.0375	-0.045	-0.03
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossAB	Historical_randomA	Christian_randomB					1985.69	1972.975	0.76	0.82	0.515	0.605	0.132140785118	0.0914322168874	0.172849353349	0.23	0.215	0.245
crossAB	Western_randomA	SubjFairytales_randomB					1967.53	1925.8989898989898	0.895	0.964646464646	0.49	0.505050505051	0.0218907945098	-0.088798083764	0.132579672784	0.432297979798	0.459595959596	0.405
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossBA	Western_randomB	SubjFairytales_randomA					1967.605	1924.03	0.895	0.96	0.525	0.48	0.132588393282	-0.147328436549	0.412505223113	0.425	0.48	0.37
crossBA	Historical_randomB	Christian_randomA					1985.725	1972.54	0.765	0.87	0.55	0.635	0.421474352849	0.405539320415	0.437409385284	0.225	0.235	0.215
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989898989898	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
self2	Christian_randomA	Christian_randomB					1972.54	1972.975	0.87	0.82	0.945	0.92	1.2218355415	1.14149792001	1.30217316299	-0.0875	-0.1	-0.075
crossAB	Western_randomA	SubjShortstoriesAmerican_randomB					1967.53	1968.775	0.895	0.805	0.595	0.505	0.313504638479	0.368218317302	0.258790959657	0.3	0.3	0.3
crossAB	Historical_randomA	Juvenile_randomB					1985.69	1892.49	0.76	0.81	0.545	0.575	0.358410133204	0.451035199518	0.26578506689	0.225	0.235	0.215
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossBA	Western_randomB	SubjShortstoriesAmerican_randomA					1967.605	1968.11	0.895	0.78	0.655	0.51	0.614156328818	0.65484697027	0.573465687366	0.255	0.27	0.24
crossBA	Historical_randomB	Juvenile_randomA					1985.725	1892.295	0.765	0.81	0.485	0.615	0.331356568959	0.405956640424	0.256756497493	0.2375	0.195	0.28
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
self2	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossAB	Western_randomA	SubjHistory_randomB					1967.53	1927.825	0.895	0.82	0.635	0.56	0.321756361779	0.0965578748688	0.546954848689	0.26	0.26	0.26
crossAB	Historical_randomA	Western_randomB					1985.69	1967.605	0.76	0.895	0.54	0.715	0.533860542842	0.573506685209	0.494214400475	0.2	0.18	0.22
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossBA	Western_randomB	SubjHistory_randomA					1967.605	1928.295	0.895	0.79	0.63	0.555	0.35961060743	0.156153833321	0.563067381539	0.25	0.235	0.265
crossBA	Historical_randomB	Western_randomA					1985.725	1967.53	0.765	0.895	0.565	0.775	0.765406942449	0.913035612205	0.617778272692	0.16	0.12	0.2
self2	SubjHistory_randomA	SubjHistory_randomB					1928.295	1927.825	0.79	0.82	0.85	0.885	1.24250779798	1.29148125477	1.1935343412	-0.0625	-0.065	-0.06
self2	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossAB	Western_randomA	SubjShortstoriesOther_randomB					1967.53	1974.32	0.895	0.78	0.45	0.47	-0.118079517003	-0.184644226017	-0.051514807989	0.3775	0.31	0.445
crossAB	Historical_randomA	SubjJuvenile_randomB					1985.69	1910.375	0.76	0.83	0.55	0.585	0.337922637327	0.456121881344	0.21972339331	0.2275	0.245	0.21
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossBA	Western_randomB	SubjShortstoriesOther_randomA					1967.605	1974.585	0.895	0.78	0.365	0.415	-0.242264964946	-0.201620273271	-0.282909656621	0.4475	0.365	0.53
crossBA	Historical_randomB	SubjJuvenile_randomA					1985.725	1910.43	0.765	0.835	0.525	0.625	0.319088818958	0.320526324968	0.317651312948	0.225	0.21	0.24
self2	SubjShortstoriesOther_randomA	SubjShortstoriesOther_randomB					1974.585	1974.32	0.78	0.78	0.825	0.82	1.21893698536	1.22771083363	1.21016313709	-0.0425	-0.04	-0.045
self2	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossAB	Western_randomA	SubjSFAmerican_randomB					1967.53	1981.345	0.895	0.92	0.615	0.495	0.511582200402	0.563312806337	0.459851594467	0.3525	0.425	0.28
crossAB	Historical-Not-Political_randomA	Political-Not-Historical_randomB					1985.42	1988.31	0.81	0.805	0.485	0.495	-0.0836930026834	-0.0904642299795	-0.0769217753873	0.3175	0.31	0.325
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
self1	Historical-Not-Political_randomA	Historical-Not-Political_randomB					1985.42	1985.45	0.81	0.765	0.865	0.805	0.96087827016	0.937373869084	0.984382671236	-0.0475	-0.04	-0.055
crossBA	Western_randomB	SubjSFAmerican_randomA					1967.605	1982.785	0.895	0.9	0.59	0.54	0.426785517797	0.446707097775	0.40686393782	0.3325	0.36	0.305
self2	SubjSFAmerican_randomA	SubjSFAmerican_randomB					1982.785	1981.345	0.9	0.92	0.885	0.945	1.37977533051	1.38713092113	1.37241973989	-0.005	-0.025	0.015
crossBA	Historical-Not-Political_randomB	Political-Not-Historical_randomA					1985.45	1988.33	0.765	0.755	0.5	0.535	-0.0341036740181	1.50003750105e-05	-0.0682223484113	0.2425	0.22	0.265
crossAB	Western_randomA	SubjFantasy_randomB					1967.53	1983.5	0.895	0.885	0.58	0.525	0.501387900017	0.678682579453	0.32409322058	0.3375	0.36	0.315
self2	Political-Not-Historical_randomA	Political-Not-Historical_randomB					1988.33	1988.31	0.755	0.805	0.865	0.88	1.11392869303	1.10874434763	1.11911303842	-0.0925	-0.075	-0.11
self1	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossAB	Historical_randomA	Shortstories_randomB					1985.69	1987.18	0.76	0.655	0.485	0.425	0.040293994904	0.0253770804692	0.0552109093389	0.2525	0.23	0.275
crossBA	Western_randomB	SubjFantasy_randomA					1967.605	1983.555	0.895	0.84	0.645	0.545	0.523609805921	0.588212380923	0.459007230919	0.2725	0.295	0.25
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
crossBA	Historical_randomB	Shortstories_randomA					1985.725	1986.255	0.765	0.67	0.425	0.455	-0.0488510396908	0.0883080393386	-0.18601011872	0.2775	0.215	0.34
crossAB	SubjJuvenile_randomA	Political_randomB					1910.43	1988.25	0.835	0.785	0.4	0.44	-0.566947212512	-0.363242828277	-0.770651596747	0.39	0.345	0.435
self2	Shortstories_randomA	Shortstories_randomB					1986.255	1987.18	0.67	0.655	0.73	0.775	0.743562677898	0.585651157223	0.901474198573	-0.09	-0.12	-0.06
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossAB	Historical_randomA	Bildungsroman_randomB					1985.69	1977.27	0.76	0.695	0.425	0.485	-0.270798257259	-0.201031526268	-0.34056498825	0.2725	0.21	0.335
crossBA	SubjJuvenile_randomB	Political_randomA					1910.375	1988.255	0.83	0.785	0.42	0.43	-0.657723885867	-0.490224200727	-0.825223571008	0.3825	0.355	0.41
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self2	Political_randomA	Political_randomB					1988.255	1988.25	0.785	0.785	0.86	0.875	1.11304259133	1.08200069452	1.14408448814	-0.0825	-0.09	-0.075
crossBA	Historical_randomB	Bildungsroman_randomA					1985.725	1977.335	0.765	0.705	0.475	0.465	-0.266565008221	-0.227895688977	-0.305234327465	0.265	0.24	0.29
crossAB	SubjJuvenile_randomA	Shortstories_randomB					1910.43	1987.18	0.835	0.655	0.59	0.495	0.310351345607	0.244411231951	0.376291459263	0.2025	0.16	0.245
self2	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossBA	SubjJuvenile_randomB	Shortstories_randomA					1910.375	1986.255	0.83	0.67	0.535	0.5	0.167899705296	0.0789772661766	0.256822144416	0.2325	0.17	0.295
crossAB	Historical-Not-Love_randomA	Love-Not-Historical_randomB					1985.7	1982.590909090909	0.805	0.732323232323	0.505	0.545454545455	-0.106664319194	-0.249218937586	0.035890299197	0.243434343434	0.186868686869	0.3
self2	Shortstories_randomA	Shortstories_randomB					1986.255	1987.18	0.67	0.655	0.73	0.775	0.743562677898	0.585651157223	0.901474198573	-0.09	-0.12	-0.06
self1	Historical-Not-Love_randomA	Historical-Not-Love_randomB					1985.7	1985.7	0.805	0.78	0.89	0.865	1.06171003162	0.896496897059	1.22692316618	-0.085	-0.085	-0.085
crossAB	SubjJuvenile_randomA	Bildungsroman_randomB					1910.43	1977.27	0.835	0.695	0.55	0.54	0.229561768232	0.345823384029	0.113300152436	0.22	0.155	0.285
crossBA	Historical-Not-Love_randomB	Love-Not-Historical_randomA					1985.7	1982.79	0.78	0.73	0.485	0.525	-0.0905524437379	-0.060799323576	-0.1203055639	0.25	0.205	0.295
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
self2	Love-Not-Historical_randomA	Love-Not-Historical_randomB					1982.79	1982.590909090909	0.73	0.732323232323	0.86	0.873737373737	0.908069896411	0.857772770713	0.958367022109	-0.135707070707	-0.141414141414	-0.13
crossBA	SubjJuvenile_randomB	Bildungsroman_randomA					1910.375	1977.335	0.83	0.705	0.525	0.555	0.11957223543	0.239699484792	-0.000555013932336	0.2275	0.15	0.305
crossAB	Historical_randomA	SubjHorror_randomB					1985.69	1976.405	0.76	0.91	0.5	0.415	-0.137077096278	-0.273515176494	-0.000639016062378	0.3775	0.495	0.26
self2	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossAB	SubjJuvenile_randomA	Love_randomB					1910.43	1983.285	0.835	0.715	0.47	0.49	0.0365119984655	0.26429615081	-0.191272153879	0.295	0.225	0.365
crossBA	Historical_randomB	SubjHorror_randomA					1985.725	1976.405	0.765	0.91	0.47	0.475	0.0472109518154	0.0707078666505	0.0237140369802	0.365	0.435	0.295
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	SubjJuvenile_randomB	Love_randomA					1910.375	1982.71	0.83	0.715	0.46	0.485	-0.18888504337	-0.00326559324769	-0.374504493493	0.3	0.23	0.37
self2	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossAB	Historical-Not-War_randomA	War-Not-Historical_randomB					1988.205	1974.3157894736842	0.765	0.847368421053	0.565	0.647368421053	0.32986544911	0.290666215353	0.369064682866	0.2	0.2	0.2
crossAB	SubjJuvenile_randomA	SubjHorror_randomB					1910.43	1976.405	0.835	0.91	0.535	0.48	-0.104296076703	-0.209250669964	0.000658516558099	0.365	0.43	0.3
self1	Historical-Not-War_randomA	Historical-Not-War_randomB					1988.205	1988.725	0.765	0.805	0.88	0.86	0.992531291053	1.03334862143	0.951713960679	-0.085	-0.055	-0.115
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossBA	Historical-Not-War_randomB	War-Not-Historical_randomA					1988.725	1974.4526315789474	0.805	0.863157894737	0.585	0.721052631579	0.643290207165	0.758239830667	0.528340583662	0.181052631579	0.142105263158	0.22
crossBA	SubjJuvenile_randomB	SubjHorror_randomA					1910.375	1976.405	0.83	0.91	0.53	0.46	-0.152175854032	-0.199080428478	-0.105271279587	0.375	0.45	0.3
self2	War-Not-Historical_randomA	War-Not-Historical_randomB					1974.4526315789474	1974.3157894736842	0.863157894737	0.847368421053	0.947368421053	0.952631578947	1.45193722258	1.40348533463	1.50038911053	-0.0947368421053	-0.105263157895	-0.0842105263158
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossAB	Historical_randomA	Mystery_randomB					1985.69	1981.17	0.76	0.835	0.48	0.455	-0.284846310185	-0.310337407835	-0.259355212535	0.33	0.38	0.28
crossAB	SubjJuvenile_randomA	War_randomB					1910.43	1970.515	0.835	0.85	0.54	0.505	0.095840725783	0.191055935847	0.000625515719473	0.32	0.345	0.295
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossBA	SubjJuvenile_randomB	War_randomA					1910.375	1970.625	0.83	0.815	0.55	0.595	0.282560806917	0.462049078208	0.103072535625	0.25	0.22	0.28
crossBA	Historical_randomB	Mystery_randomA					1985.725	1981.645	0.765	0.82	0.51	0.445	-0.118622784834	-0.0655719551044	-0.171673614563	0.315	0.375	0.255
self2	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
crossAB	SubjJuvenile_randomA	Mystery_randomB					1910.43	1981.17	0.835	0.835	0.47	0.49	-0.0355913670012	0.112423559013	-0.183606293015	0.355	0.345	0.365
crossAB	Historical-Not-Novel_randomA	Novel-Not-Historical_randomB					1985.395	1981.3010204081634	0.78	0.602040816327	0.515	0.494897959184	0.0263748991257	-0.00367842665047	0.0564282249019	0.186071428571	0.107142857143	0.265
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
self1	Historical-Not-Novel_randomA	Historical-Not-Novel_randomB					1985.395	1985.425	0.78	0.785	0.885	0.875	1.00971381493	1.02460315744	0.99482447243	-0.0975	-0.09	-0.105
crossBA	SubjJuvenile_randomB	Mystery_randomA					1910.375	1981.645	0.83	0.82	0.495	0.48	-0.129883755173	0.0641710410214	-0.323938551368	0.3375	0.34	0.335
crossBA	Historical-Not-Novel_randomB	Novel-Not-Historical_randomA					1985.425	1981.2704081632653	0.785	0.551020408163	0.54	0.505102040816	0.102269885464	0.106299494173	0.0982402767556	0.145459183673	0.0459183673469	0.245
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
self2	Novel-Not-Historical_randomA	Novel-Not-Historical_randomB					1981.2704081632653	1981.3010204081634	0.551020408163	0.602040816327	0.734693877551	0.765306122449	0.358920261397	0.296286399074	0.421554123721	-0.173469387755	-0.163265306122	-0.183673469388
crossAB	SubjJuvenile_randomA	Novel_randomB					1910.43	1981.81	0.835	0.55	0.415	0.505	-0.237654164761	-0.0826492382219	-0.392659091299	0.2325	0.045	0.42
crossAB	Historical_randomA	Psychological_randomB					1985.69	1996.46	0.76	0.73	0.435	0.5	-0.296849854853	-0.235503644693	-0.358196065013	0.2775	0.23	0.325
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossBA	SubjJuvenile_randomB	Novel_randomA					1910.375	1981.895	0.83	0.595	0.565	0.54	0.140770630579	0.0230131369865	0.258528124172	0.16	0.055	0.265
crossBA	Historical_randomB	Psychological_randomA					1985.725	1996.435	0.765	0.725	0.42	0.475	-0.410020509604	-0.291136030382	-0.528904988825	0.2975	0.25	0.345
self2	Novel_randomA	Novel_randomB					1981.895	1981.81	0.595	0.55	0.715	0.79	0.357723128542	0.187146815899	0.528299441185	-0.18	-0.24	-0.12
self2	Psychological_randomA	Psychological_randomB					1996.435	1996.46	0.725	0.73	0.805	0.82	0.704504438063	0.638968936862	0.770039939265	-0.085	-0.09	-0.08
crossAB	SubjJuvenile_randomA	Psychological_randomB					1910.43	1996.46	0.835	0.73	0.505	0.51	-0.132080544719	0.0924200421826	-0.356581131621	0.275	0.22	0.33
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossAB	Historical_randomA	SubjHumor_randomB					1985.69	1924.1	0.76	0.945	0.435	0.35	-0.42321758094	-0.295078864066	-0.551356297814	0.46	0.595	0.325
crossBA	SubjJuvenile_randomB	Psychological_randomA					1910.375	1996.435	0.83	0.725	0.5	0.49	-0.133621010458	-0.0518562269472	-0.215385793969	0.2825	0.235	0.33
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self2	Psychological_randomA	Psychological_randomB					1996.435	1996.46	0.725	0.73	0.805	0.82	0.704504438063	0.638968936862	0.770039939265	-0.085	-0.09	-0.08
crossBA	Historical_randomB	SubjHumor_randomA					1985.725	1924.88	0.765	0.93	0.45	0.365	-0.405812575838	-0.351272904233	-0.460352247443	0.44	0.565	0.315
crossAB	SubjJuvenile_randomA	SubjHumor_randomB					1910.43	1924.1	0.835	0.945	0.495	0.465	0.00272282674118	0.0372962154643	-0.0318505619819	0.41	0.48	0.34
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossAB	Historical_randomA	SubjFairytales_randomB					1985.69	1925.8989898989898	0.76	0.964646464646	0.475	0.535353535354	0.11853989682	0.0668917893	0.170188004339	0.357146464646	0.429292929293	0.285
crossBA	SubjJuvenile_randomB	SubjHumor_randomA					1910.375	1924.88	0.83	0.93	0.57	0.505	0.342363306696	0.399479468893	0.285247144498	0.3425	0.425	0.26
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossAB	SubjJuvenile-Not-SubjFairytales_randomA	SubjFairytales-Not-SubjJuvenile_randomB					1909.87	1925.8181818181818	0.865	0.949494949495	0.625	0.752525252525	0.777273180525	0.843315192108	0.711231168943	0.218484848485	0.19696969697	0.24
crossBA	Historical_randomB	SubjFairytales_randomA					1985.725	1924.03	0.765	0.96	0.48	0.65	0.262748282449	0.268655206338	0.256841358559	0.2975	0.31	0.285
self1	SubjJuvenile-Not-SubjFairytales_randomA	SubjJuvenile-Not-SubjFairytales_randomB					1909.87	1909.42	0.865	0.825	0.94	0.925	1.52961268228	1.57027143879	1.48895392577	-0.0875	-0.1	-0.075
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989898989898	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
